event_time,meter_id,global_active_power
2009-07-22 02:42:00,M004,0.224
2009-07-22 02:43:00,M005,0.224
2009-07-22 02:44:00,M006,0.316
2009-07-22 02:45:00,M007,0.366
2009-07-22 02:46:00,M008,0.41
2009-07-22 02:47:00,M009,1.414
2009-07-22 02:48:00,M010,1.4
2009-07-22 02:49:00,M011,1.393
2009-07-22 02:50:00,M012,1.379
2009-07-22 02:51:00,M013,1.372
2009-07-22 02:52:00,M014,1.365
2009-07-22 02:53:00,M015,1.358
2009-07-22 02:54:00,M016,1.351
2009-07-22 02:55:00,M001,0.386
2009-07-22 02:56:00,M002,0.384
2009-07-22 02:57:00,M003,0.384
2009-07-22 02:58:00,M004,0.382
2009-07-22 02:59:00,M005,0.382
2009-07-22 03:00:00,M006,0.382
2009-07-22 03:01:00,M007,0.382
2009-07-22 03:02:00,M008,0.364
2009-07-22 03:03:00,M009,1.106
2009-07-22 03:04:00,M010,1.106
2009-07-22 03:05:00,M011,1.008
2009-07-22 03:06:00,M012,0.777
2009-07-22 03:07:00,M013,0.77
2009-07-22 03:08:00,M014,0.77
2009-07-22 03:09:00,M015,0.749
2009-07-22 03:10:00,M016,0.518
2009-07-22 03:11:00,M001,0.148
2009-07-22 03:12:00,M002,0.148
2009-07-22 03:13:00,M003,0.148
2009-07-22 03:14:00,M004,0.148
2009-07-22 03:15:00,M005,0.148
2009-07-22 03:16:00,M006,0.15
2009-07-22 03:17:00,M007,0.152
2009-07-22 03:18:00,M008,0.152
2009-07-22 03:19:00,M009,0.532
2009-07-22 03:20:00,M010,0.532
2009-07-22 03:21:00,M011,0.532
2009-07-22 03:22:00,M012,0.525
2009-07-22 03:23:00,M013,0.525
2009-07-22 03:24:00,M014,0.525
2009-07-22 03:25:00,M015,0.525
2009-07-22 03:26:00,M016,0.532
2009-07-22 03:27:00,M001,0.15
2009-07-22 03:28:00,M002,0.15
2009-07-22 03:29:00,M003,0.15
2009-07-22 03:30:00,M004,0.15
2009-07-22 03:31:00,M005,0.436
2009-07-22 03:32:00,M006,0.92
2009-07-22 03:33:00,M007,0.942
2009-07-22 03:34:00,M008,0.984
2009-07-22 03:35:00,M009,3.668
2009-07-22 03:36:00,M010,3.668
2009-07-22 03:37:00,M011,1.4
2009-07-22 03:38:00,M012,1.141
2009-07-22 03:39:00,M013,1.134
2009-07-22 03:40:00,M014,1.12
2009-07-22 03:41:00,M015,1.113
2009-07-22 03:42:00,M016,1.113
2009-07-22 03:43:00,M001,0.318
2009-07-22 03:44:00,M002,0.316
2009-07-22 03:45:00,M003,0.318
2009-07-22 03:46:00,M004,0.318
2009-07-22 03:47:00,M005,0.316
2009-07-22 03:48:00,M006,0.316
2009-07-22 03:49:00,M007,0.314
2009-07-22 03:50:00,M008,0.312
2009-07-22 03:51:00,M009,0.959
2009-07-22 03:52:00,M010,0.763
2009-07-22 03:53:00,M011,0.7
2009-07-22 03:54:00,M012,0.518
2009-07-22 03:55:00,M013,0.518
2009-07-22 03:56:00,M014,0.525
2009-07-22 03:57:00,M015,0.518
2009-07-22 03:58:00,M016,0.518
2009-07-22 03:59:00,M001,0.15
2009-07-22 04:00:00,M002,0.15
2009-07-22 04:01:00,M003,0.15
2009-07-22 04:02:00,M004,0.15
2009-07-22 04:03:00,M005,0.15
2009-07-22 04:04:00,M006,0.15
2009-07-22 04:05:00,M007,0.15
2009-07-22 04:06:00,M008,0.15
2009-07-22 04:07:00,M009,0.525
2009-07-22 04:08:00,M010,0.525
2009-07-22 04:09:00,M011,0.525
2009-07-22 04:10:00,M012,0.525
2009-07-22 04:11:00,M013,0.525
2009-07-22 04:12:00,M014,0.525
2009-07-22 04:13:00,M015,0.525
2009-07-22 04:14:00,M016,0.525
2009-07-22 04:15:00,M001,0.15
2009-07-22 04:16:00,M002,0.15
2009-07-22 04:17:00,M003,0.268
2009-07-22 04:18:00,M004,0.26
2009-07-22 04:19:00,M005,0.258
2009-07-22 04:20:00,M006,0.258
2009-07-22 04:21:00,M007,0.256
2009-07-22 04:22:00,M008,0.254
2009-07-22 04:23:00,M009,0.882
2009-07-22 04:24:00,M010,0.882
2009-07-22 04:25:00,M011,0.875
2009-07-22 04:26:00,M012,1.043
2009-07-22 04:27:00,M013,1.141
2009-07-22 04:28:00,M014,1.141
2009-07-22 04:29:00,M015,1.134
2009-07-22 04:30:00,M016,1.127
2009-07-22 04:31:00,M001,0.32
2009-07-22 04:32:00,M002,0.318
2009-07-22 04:33:00,M003,0.316
2009-07-22 04:34:00,M004,0.314
2009-07-22 04:35:00,M005,0.314
2009-07-22 04:36:00,M006,0.314
2009-07-22 04:37:00,M007,0.258
2009-07-22 04:38:00,M008,0.218
2009-07-22 04:39:00,M009,0.763
2009-07-22 04:40:00,M010,2.163
2009-07-22 04:41:00,M011,3.08
2009-07-22 04:42:00,M012,3.185
2009-07-22 04:43:00,M013,3.248
2009-07-22 04:44:00,M014,3.115
2009-07-22 04:45:00,M015,1.876
2009-07-22 04:46:00,M016,0.525
2009-07-22 04:47:00,M001,0.15
2009-07-22 04:48:00,M002,0.15
2009-07-22 04:49:00,M003,0.148
2009-07-22 04:50:00,M004,0.15
2009-07-22 04:51:00,M005,0.25
2009-07-22 04:52:00,M006,0.238
2009-07-22 04:53:00,M007,0.236
2009-07-22 04:54:00,M008,0.238
2009-07-22 04:55:00,M009,0.833
2009-07-22 04:56:00,M010,0.833
2009-07-22 04:57:00,M011,0.826
2009-07-22 04:58:00,M012,0.826
2009-07-22 04:59:00,M013,0.826
2009-07-22 05:00:00,M014,0.826
2009-07-22 05:01:00,M015,0.819
2009-07-22 05:02:00,M016,0.819
2009-07-22 05:03:00,M001,0.324
2009-07-22 05:04:00,M002,0.34
2009-07-22 05:05:00,M003,0.336
2009-07-22 05:06:00,M004,0.334
2009-07-22 05:07:00,M005,0.332
2009-07-22 05:08:00,M006,0.33
2009-07-22 05:09:00,M007,0.328
2009-07-22 05:10:00,M008,0.324
2009-07-22 05:11:00,M009,1.134
2009-07-22 05:12:00,M010,1.127
2009-07-22 05:13:00,M011,1.12
2009-07-22 05:14:00,M012,1.12
2009-07-22 05:15:00,M013,1.12
2009-07-22 05:16:00,M014,1.113
2009-07-22 05:17:00,M015,1.379
2009-07-22 05:18:00,M016,1.379
2009-07-22 05:19:00,M001,0.394
2009-07-22 05:20:00,M002,0.392
2009-07-22 05:21:00,M003,0.39
2009-07-22 05:22:00,M004,0.39
2009-07-22 05:23:00,M005,0.332
2009-07-22 05:24:00,M006,0.292
2009-07-22 05:25:00,M007,0.292
2009-07-22 05:26:00,M008,0.29
2009-07-22 05:27:00,M009,1.015
2009-07-22 05:28:00,M010,1.015
2009-07-22 05:29:00,M011,1.015
2009-07-22 05:30:00,M012,1.015
2009-07-22 05:31:00,M013,1.008
2009-07-22 05:32:00,M014,1.008
2009-07-22 05:33:00,M015,1.001
2009-07-22 05:34:00,M016,0.861
2009-07-22 05:35:00,M001,0.22
2009-07-22 05:36:00,M002,0.22
2009-07-22 05:37:00,M003,0.22
2009-07-22 05:38:00,M004,0.22
2009-07-22 05:39:00,M005,0.22
2009-07-22 05:40:00,M006,0.22
2009-07-22 05:41:00,M007,0.22
2009-07-22 05:42:00,M008,0.22
2009-07-22 05:43:00,M009,0.77
2009-07-22 05:44:00,M010,0.763
2009-07-22 05:45:00,M011,0.77
2009-07-22 05:46:00,M012,0.672
2009-07-22 05:47:00,M013,2.016
2009-07-22 05:48:00,M014,2.835
2009-07-22 05:49:00,M015,3.339
2009-07-22 05:50:00,M016,3.374
2009-07-22 05:51:00,M001,0.966
2009-07-22 05:52:00,M002,0.848
2009-07-22 05:53:00,M003,0.252
2009-07-22 05:54:00,M004,0.252
2009-07-22 05:55:00,M005,0.25
2009-07-22 05:56:00,M006,0.25
2009-07-22 05:57:00,M007,0.25
2009-07-22 05:58:00,M008,0.248
2009-07-22 05:59:00,M009,0.868
2009-07-22 06:00:00,M010,0.868
2009-07-22 06:01:00,M011,0.868
2009-07-22 06:02:00,M012,0.868
2009-07-22 06:03:00,M013,0.868
2009-07-22 06:04:00,M014,0.861
2009-07-22 06:05:00,M015,0.861
2009-07-22 06:06:00,M016,0.861
2009-07-22 06:07:00,M001,0.318
2009-07-22 06:08:00,M002,0.318
2009-07-22 06:09:00,M003,0.228
2009-07-22 06:10:00,M004,0.226
2009-07-22 06:11:00,M005,0.226
2009-07-22 06:12:00,M006,0.224
2009-07-22 06:13:00,M007,0.222
2009-07-22 06:14:00,M008,0.222
2009-07-22 06:15:00,M009,0.784
2009-07-22 06:16:00,M010,0.784
2009-07-22 06:17:00,M011,0.784
2009-07-22 06:18:00,M012,0.784
2009-07-22 06:19:00,M013,0.777
2009-07-22 06:20:00,M014,0.777
2009-07-22 06:21:00,M015,0.77
2009-07-22 06:22:00,M016,0.763
2009-07-22 06:23:00,M001,0.218
2009-07-22 06:24:00,M002,0.154
2009-07-22 06:25:00,M003,0.148
2009-07-22 06:26:00,M004,0.148
2009-07-22 06:27:00,M005,0.148
2009-07-22 06:28:00,M006,0.148
2009-07-22 06:29:00,M007,0.148
2009-07-22 06:30:00,M008,0.148
2009-07-22 06:31:00,M009,0.518
2009-07-22 06:32:00,M010,0.518
2009-07-22 06:33:00,M011,0.518
2009-07-22 06:34:00,M012,0.651
2009-07-22 06:35:00,M013,0.91
2009-07-22 06:36:00,M014,0.896
2009-07-22 06:37:00,M015,0.889
2009-07-22 06:38:00,M016,0.889
2009-07-22 06:39:00,M001,0.252
2009-07-22 06:40:00,M002,0.25
2009-07-22 06:41:00,M003,0.25
2009-07-22 06:42:00,M004,0.248
2009-07-22 06:43:00,M005,0.248
2009-07-22 06:44:00,M006,0.246
2009-07-22 06:45:00,M007,0.246
2009-07-22 06:46:00,M008,0.244
2009-07-22 06:47:00,M009,0.854
2009-07-22 06:48:00,M010,0.854
2009-07-22 06:49:00,M011,0.854
2009-07-22 06:50:00,M012,0.854
2009-07-22 06:51:00,M013,0.854
2009-07-22 06:52:00,M014,0.854
2009-07-22 06:53:00,M015,0.854
2009-07-22 06:54:00,M016,0.7
2009-07-22 06:55:00,M001,0.148
2009-07-22 06:56:00,M002,0.182
2009-07-22 06:57:00,M003,0.226
2009-07-22 06:58:00,M004,0.844
2009-07-22 06:59:00,M005,0.882
2009-07-22 07:00:00,M006,0.918
2009-07-22 07:01:00,M007,0.936
2009-07-22 07:02:00,M008,0.942
2009-07-22 07:03:00,M009,1.372
2009-07-22 07:04:00,M010,0.77
2009-07-22 07:05:00,M011,0.777
2009-07-22 07:06:00,M012,0.777
2009-07-22 07:07:00,M013,0.77
2009-07-22 07:08:00,M014,0.77
2009-07-22 07:09:00,M015,0.77
2009-07-22 07:10:00,M016,0.77
2009-07-22 07:11:00,M001,0.22
2009-07-22 07:12:00,M002,0.218
2009-07-22 07:13:00,M003,0.162
2009-07-22 07:14:00,M004,0.15
2009-07-22 07:15:00,M005,0.15
2009-07-22 07:16:00,M006,0.15
2009-07-22 07:17:00,M007,0.148
2009-07-22 07:18:00,M008,0.15
2009-07-22 07:19:00,M009,0.518
2009-07-22 07:20:00,M010,0.861
2009-07-22 07:21:00,M011,0.903
2009-07-22 07:22:00,M012,0.896
2009-07-22 07:23:00,M013,0.889
2009-07-22 07:24:00,M014,0.889
2009-07-22 07:25:00,M015,0.882
2009-07-22 07:26:00,M016,1.008
2009-07-22 07:27:00,M001,0.336
2009-07-22 07:28:00,M002,1.414
2009-07-22 07:29:00,M003,1.448
2009-07-22 07:30:00,M004,1.43
2009-07-22 07:31:00,M005,1.42
2009-07-22 07:32:00,M006,1.412
2009-07-22 07:33:00,M007,1.41
2009-07-22 07:34:00,M008,1.404
2009-07-22 07:35:00,M009,4.907
2009-07-22 07:36:00,M010,4.9
2009-07-22 07:37:00,M011,4.9
2009-07-22 07:38:00,M012,4.9
2009-07-22 07:39:00,M013,4.865
2009-07-22 07:40:00,M014,4.571
2009-07-22 07:41:00,M015,4.571
2009-07-22 07:42:00,M016,4.585
2009-07-22 07:43:00,M001,1.3
2009-07-22 07:44:00,M002,1.3
2009-07-22 07:45:00,M003,1.328
2009-07-22 07:46:00,M004,1.366
2009-07-22 07:47:00,M005,1.364
2009-07-22 07:48:00,M006,1.362
2009-07-22 07:49:00,M007,1.364
2009-07-22 07:50:00,M008,1.366
2009-07-22 07:51:00,M009,4.753
2009-07-22 07:52:00,M010,4.781
2009-07-22 07:53:00,M011,4.76
2009-07-22 07:54:00,M012,4.795
2009-07-22 07:55:00,M013,4.837
2009-07-22 07:56:00,M014,4.963
2009-07-22 07:57:00,M015,4.977
2009-07-22 07:58:00,M016,4.991
2009-07-22 07:59:00,M001,1.43
2009-07-22 08:00:00,M002,1.434
2009-07-22 08:01:00,M003,1.474
2009-07-22 08:02:00,M004,1.42
2009-07-22 08:03:00,M005,1.404
2009-07-22 08:04:00,M006,1.404
2009-07-22 08:05:00,M007,1.434
2009-07-22 08:06:00,M008,1.5
2009-07-22 08:07:00,M009,7.238
2009-07-22 08:08:00,M010,7.392
2009-07-22 08:09:00,M011,7.476
2009-07-22 08:10:00,M012,7.497
2009-07-22 08:11:00,M013,7.511
2009-07-22 08:12:00,M014,4.858
2009-07-22 08:13:00,M015,1.386
2009-07-22 08:14:00,M016,1.379
2009-07-22 08:15:00,M001,0.394
2009-07-22 08:16:00,M002,0.384
2009-07-22 08:17:00,M003,0.38
2009-07-22 08:18:00,M004,0.38
2009-07-22 08:19:00,M005,0.38
2009-07-22 08:20:00,M006,0.38
2009-07-22 08:21:00,M007,0.382
2009-07-22 08:22:00,M008,0.392
2009-07-22 08:23:00,M009,1.533
2009-07-22 08:24:00,M010,1.477
2009-07-22 08:25:00,M011,1.225
2009-07-22 08:26:00,M012,0.798
2009-07-22 08:27:00,M013,1.099
2009-07-22 08:28:00,M014,0.861
2009-07-22 08:29:00,M015,0.791
2009-07-22 08:30:00,M016,0.798
2009-07-22 08:31:00,M001,0.228
2009-07-22 08:32:00,M002,0.228
2009-07-22 08:33:00,M003,0.226
2009-07-22 08:34:00,M004,0.272
2009-07-22 08:35:00,M005,0.306
2009-07-22 08:36:00,M006,0.306
2009-07-22 08:37:00,M007,0.292
2009-07-22 08:38:00,M008,0.292
2009-07-22 08:39:00,M009,0.994
2009-07-22 08:40:00,M010,1.022
2009-07-22 08:41:00,M011,1.022
2009-07-22 08:42:00,M012,1.022
2009-07-22 08:43:00,M013,1.015
2009-07-22 08:44:00,M014,1.001
2009-07-22 08:45:00,M015,0.994
2009-07-22 08:46:00,M016,0.987
2009-07-22 08:47:00,M001,0.282
2009-07-22 08:48:00,M002,0.266
2009-07-22 08:49:00,M003,0.268
2009-07-22 08:50:00,M004,0.256
2009-07-22 08:51:00,M005,0.206
2009-07-22 08:52:00,M006,0.298
2009-07-22 08:53:00,M007,0.518
2009-07-22 08:54:00,M008,0.378
2009-07-22 08:55:00,M009,1.015
2009-07-22 08:56:00,M010,1.008
2009-07-22 08:57:00,M011,1.001
2009-07-22 08:58:00,M012,0.994
2009-07-22 08:59:00,M013,0.987
2009-07-22 09:00:00,M014,0.973
2009-07-22 09:01:00,M015,0.973
2009-07-22 09:02:00,M016,0.966
2009-07-22 09:03:00,M001,0.276
2009-07-22 09:04:00,M002,0.274
2009-07-22 09:05:00,M003,0.272
2009-07-22 09:06:00,M004,0.272
2009-07-22 09:07:00,M005,0.27
2009-07-22 09:08:00,M006,0.268
2009-07-22 09:09:00,M007,0.266
2009-07-22 09:10:00,M008,0.264
2009-07-22 09:11:00,M009,0.861
2009-07-22 09:12:00,M010,0.588
2009-07-22 09:13:00,M011,0.581
2009-07-22 09:14:00,M012,0.581
2009-07-22 09:15:00,M013,0.581
2009-07-22 09:16:00,M014,0.581
2009-07-22 09:17:00,M015,0.574
2009-07-22 09:18:00,M016,0.574
2009-07-22 09:19:00,M001,0.164
2009-07-22 09:20:00,M002,0.162
2009-07-22 09:21:00,M003,0.382
2009-07-22 09:22:00,M004,0.806
2009-07-22 09:23:00,M005,0.876
2009-07-22 09:24:00,M006,0.944
2009-07-22 09:25:00,M007,0.952
2009-07-22 09:26:00,M008,0.928
2009-07-22 09:27:00,M009,0.833
2009-07-22 09:28:00,M010,0.826
2009-07-22 09:29:00,M011,0.819
2009-07-22 09:30:00,M012,0.812
2009-07-22 09:31:00,M013,0.805
2009-07-22 09:32:00,M014,0.805
2009-07-22 09:33:00,M015,0.798
2009-07-22 09:34:00,M016,0.798
2009-07-22 09:35:00,M001,0.226
2009-07-22 09:36:00,M002,0.226
2009-07-22 09:37:00,M003,0.312
2009-07-22 09:38:00,M004,0.334
2009-07-22 09:39:00,M005,0.33
2009-07-22 09:40:00,M006,0.274
2009-07-22 09:41:00,M007,0.26
2009-07-22 09:42:00,M008,0.258
2009-07-22 09:43:00,M009,0.896
2009-07-22 09:44:00,M010,0.896
2009-07-22 09:45:00,M011,0.889
2009-07-22 09:46:00,M012,0.882
2009-07-22 09:47:00,M013,0.875
2009-07-22 09:48:00,M014,0.875
2009-07-22 09:49:00,M015,0.875
2009-07-22 09:50:00,M016,0.875
2009-07-22 09:51:00,M001,0.25
2009-07-22 09:52:00,M002,0.25
2009-07-22 09:53:00,M003,0.25
2009-07-22 09:54:00,M004,0.25
2009-07-22 09:55:00,M005,0.248
2009-07-22 09:56:00,M006,0.248
2009-07-22 09:57:00,M007,0.182
2009-07-22 09:58:00,M008,0.148
2009-07-22 09:59:00,M009,0.518
2009-07-22 10:00:00,M010,0.518
2009-07-22 10:01:00,M011,0.518
2009-07-22 10:02:00,M012,0.518
2009-07-22 10:03:00,M013,0.637
2009-07-22 10:04:00,M014,0.826
2009-07-22 10:05:00,M015,0.826
2009-07-22 10:06:00,M016,0.826
2009-07-22 10:07:00,M001,0.234
2009-07-22 10:08:00,M002,0.236
2009-07-22 10:09:00,M003,0.236
2009-07-22 10:10:00,M004,0.236
2009-07-22 10:11:00,M005,0.236
2009-07-22 10:12:00,M006,0.236
2009-07-22 10:13:00,M007,0.328
2009-07-22 10:14:00,M008,0.312
2009-07-22 10:15:00,M009,1.092
2009-07-22 10:16:00,M010,1.078
2009-07-22 10:17:00,M011,1.071
2009-07-22 10:18:00,M012,1.057
2009-07-22 10:19:00,M013,1.05
2009-07-22 10:20:00,M014,1.043
2009-07-22 10:21:00,M015,1.043
2009-07-22 10:22:00,M016,1.043
2009-07-22 10:23:00,M001,0.402
2009-07-22 10:24:00,M002,0.402
2009-07-22 10:25:00,M003,0.398
2009-07-22 10:26:00,M004,0.396
2009-07-22 10:27:00,M005,0.394
2009-07-22 10:28:00,M006,0.392
2009-07-22 10:29:00,M007,0.39
2009-07-22 10:30:00,M008,0.38
2009-07-22 10:31:00,M009,1.12
2009-07-22 10:32:00,M010,1.491
2009-07-22 10:33:00,M011,3.381
2009-07-22 10:34:00,M012,3.451
2009-07-22 10:35:00,M013,3.563
2009-07-22 10:36:00,M014,3.591
2009-07-22 10:37:00,M015,3.612
2009-07-22 10:38:00,M016,1.806
2009-07-22 10:39:00,M001,0.316
2009-07-22 10:40:00,M002,0.316
2009-07-22 10:41:00,M003,0.316
2009-07-22 10:42:00,M004,0.314
2009-07-22 10:43:00,M005,0.262
2009-07-22 10:44:00,M006,0.22
2009-07-22 10:45:00,M007,0.222
2009-07-22 10:46:00,M008,0.222
2009-07-22 10:47:00,M009,0.77
2009-07-22 10:48:00,M010,0.777
2009-07-22 10:49:00,M011,0.77
2009-07-22 10:50:00,M012,0.77
2009-07-22 10:51:00,M013,0.77
2009-07-22 10:52:00,M014,0.77
2009-07-22 10:53:00,M015,0.763
2009-07-22 10:54:00,M016,0.77
2009-07-22 10:55:00,M001,0.22
2009-07-22 10:56:00,M002,0.22
2009-07-22 10:57:00,M003,0.22
2009-07-22 10:58:00,M004,0.22
2009-07-22 10:59:00,M005,0.204
2009-07-22 11:00:00,M006,0.146
2009-07-22 11:01:00,M007,0.146
2009-07-22 11:02:00,M008,0.146
2009-07-22 11:03:00,M009,0.637
2009-07-22 11:04:00,M010,0.791
2009-07-22 11:05:00,M011,0.791
2009-07-22 11:06:00,M012,0.784
2009-07-22 11:07:00,M013,0.784
2009-07-22 11:08:00,M014,0.777
2009-07-22 11:09:00,M015,1.148
2009-07-22 11:10:00,M016,1.148
2009-07-22 11:11:00,M001,0.324
2009-07-22 11:12:00,M002,0.322
2009-07-22 11:13:00,M003,0.318
2009-07-22 11:14:00,M004,0.316
2009-07-22 11:15:00,M005,0.316
2009-07-22 11:16:00,M006,0.314
2009-07-22 11:17:00,M007,0.314
2009-07-22 11:18:00,M008,0.31
2009-07-22 11:19:00,M009,1.078
2009-07-22 11:20:00,M010,1.071
2009-07-22 11:21:00,M011,1.078
2009-07-22 11:22:00,M012,1.078
2009-07-22 11:23:00,M013,0.959
2009-07-22 11:24:00,M014,0.847
2009-07-22 11:25:00,M015,0.847
2009-07-22 11:26:00,M016,0.847
2009-07-22 11:27:00,M001,0.24
2009-07-22 11:28:00,M002,0.24
2009-07-22 11:29:00,M003,0.222
2009-07-22 11:30:00,M004,0.146
2009-07-22 11:31:00,M005,0.146
2009-07-22 11:32:00,M006,0.148
2009-07-22 11:33:00,M007,0.148
2009-07-22 11:34:00,M008,0.146
2009-07-22 11:35:00,M009,0.518
2009-07-22 11:36:00,M010,0.518
2009-07-22 11:37:00,M011,0.511
2009-07-22 11:38:00,M012,0.518
2009-07-22 11:39:00,M013,0.518
2009-07-22 11:40:00,M014,0.518
2009-07-22 11:41:00,M015,0.518
2009-07-22 11:42:00,M016,0.511
2009-07-22 11:43:00,M001,0.146
2009-07-22 11:44:00,M002,0.148
2009-07-22 11:45:00,M003,0.396
2009-07-22 11:46:00,M004,0.8
2009-07-22 11:47:00,M005,0.828
2009-07-22 11:48:00,M006,0.854
2009-07-22 11:49:00,M007,0.86
2009-07-22 11:50:00,M008,0.866
2009-07-22 11:51:00,M009,0.539
2009-07-22 11:52:00,M010,0.518
2009-07-22 11:53:00,M011,0.518
2009-07-22 11:54:00,M012,0.518
2009-07-22 11:55:00,M013,0.756
2009-07-22 11:56:00,M014,1.015
2009-07-22 11:57:00,M015,1.162
2009-07-22 11:58:00,M016,1.155
2009-07-22 11:59:00,M001,0.33
2009-07-22 12:00:00,M002,0.328
2009-07-22 12:01:00,M003,0.324
2009-07-22 12:02:00,M004,0.322
2009-07-22 12:03:00,M005,0.32
2009-07-22 12:04:00,M006,0.316
2009-07-22 12:05:00,M007,0.316
2009-07-22 12:06:00,M008,0.314
2009-07-22 12:07:00,M009,1.099
2009-07-22 12:08:00,M010,1.092
2009-07-22 12:09:00,M011,1.085
2009-07-22 12:10:00,M012,1.085
2009-07-22 12:11:00,M013,1.092
2009-07-22 12:12:00,M014,1.085
2009-07-22 12:13:00,M015,1.085
2009-07-22 12:14:00,M016,1.085
2009-07-22 12:15:00,M001,0.298
2009-07-22 12:16:00,M002,0.216
2009-07-22 12:17:00,M003,0.168
2009-07-22 12:18:00,M004,0.148
2009-07-22 12:19:00,M005,0.148
2009-07-22 12:20:00,M006,0.148
2009-07-22 12:21:00,M007,0.148
2009-07-22 12:22:00,M008,0.148
2009-07-22 12:23:00,M009,0.518
2009-07-22 12:24:00,M010,0.511
2009-07-22 12:25:00,M011,0.518
2009-07-22 12:26:00,M012,0.518
2009-07-22 12:27:00,M013,0.518
2009-07-22 12:28:00,M014,0.518
2009-07-22 12:29:00,M015,0.518
2009-07-22 12:30:00,M016,0.518
2009-07-22 12:31:00,M001,0.148
2009-07-22 12:32:00,M002,0.148
2009-07-22 12:33:00,M003,0.148
2009-07-22 12:34:00,M004,0.148
2009-07-22 12:35:00,M005,0.148
2009-07-22 12:36:00,M006,0.148
2009-07-22 12:37:00,M007,0.148
2009-07-22 12:38:00,M008,0.222
2009-07-22 12:39:00,M009,0.833
2009-07-22 12:40:00,M010,0.826
2009-07-22 12:41:00,M011,1.169
2009-07-22 12:42:00,M012,1.211
2009-07-22 12:43:00,M013,1.197
2009-07-22 12:44:00,M014,1.19
2009-07-22 12:45:00,M015,1.183
2009-07-22 12:46:00,M016,1.176
2009-07-22 12:47:00,M001,0.336
2009-07-22 12:48:00,M002,0.334
2009-07-22 12:49:00,M003,0.332
2009-07-22 12:50:00,M004,0.36
2009-07-22 12:51:00,M005,0.406
2009-07-22 12:52:00,M006,0.404
2009-07-22 12:53:00,M007,0.402
2009-07-22 12:54:00,M008,0.398
2009-07-22 12:55:00,M009,1.393
2009-07-22 12:56:00,M010,1.379
2009-07-22 12:57:00,M011,3.374
2009-07-22 12:58:00,M012,3.675
2009-07-22 12:59:00,M013,3.794
2009-07-22 13:00:00,M014,3.836
2009-07-22 13:01:00,M015,3.78
2009-07-22 13:02:00,M016,2.1
2009-07-22 13:03:00,M001,0.292
2009-07-22 13:04:00,M002,0.29
2009-07-22 13:05:00,M003,0.29
2009-07-22 13:06:00,M004,0.29
2009-07-22 13:07:00,M005,0.288
2009-07-22 13:08:00,M006,0.288
2009-07-22 13:09:00,M007,0.288
2009-07-22 13:10:00,M008,0.282
2009-07-22 13:11:00,M009,0.777
2009-07-22 13:12:00,M010,0.777
2009-07-22 13:13:00,M011,0.777
2009-07-22 13:14:00,M012,0.777
2009-07-22 13:15:00,M013,0.777
2009-07-22 13:16:00,M014,0.777
2009-07-22 13:17:00,M015,0.777
2009-07-22 13:18:00,M016,0.777
2009-07-22 13:19:00,M001,0.222
2009-07-22 13:20:00,M002,0.222
2009-07-22 13:21:00,M003,0.222
2009-07-22 13:22:00,M004,0.222
2009-07-22 13:23:00,M005,0.222
2009-07-22 13:24:00,M006,0.222
2009-07-22 13:25:00,M007,0.222
2009-07-22 13:26:00,M008,0.222
2009-07-22 13:27:00,M009,1.211
2009-07-22 13:28:00,M010,1.148
2009-07-22 13:29:00,M011,1.141
2009-07-22 13:30:00,M012,1.134
2009-07-22 13:31:00,M013,1.134
2009-07-22 13:32:00,M014,1.134
2009-07-22 13:33:00,M015,1.127
2009-07-22 13:34:00,M016,1.12
2009-07-22 13:35:00,M001,0.306
2009-07-22 13:36:00,M002,0.248
2009-07-22 13:37:00,M003,0.246
2009-07-22 13:38:00,M004,0.246
2009-07-22 13:39:00,M005,0.246
2009-07-22 13:40:00,M006,0.244
2009-07-22 13:41:00,M007,0.244
2009-07-22 13:42:00,M008,0.244
2009-07-22 13:43:00,M009,0.847
2009-07-22 13:44:00,M010,0.994
2009-07-22 13:45:00,M011,1.12
2009-07-22 13:46:00,M012,1.113
2009-07-22 13:47:00,M013,1.106
2009-07-22 13:48:00,M014,0.784
2009-07-22 13:49:00,M015,0.777
2009-07-22 13:50:00,M016,0.77
2009-07-22 13:51:00,M001,0.22
2009-07-22 13:52:00,M002,0.218
2009-07-22 13:53:00,M003,0.218
2009-07-22 13:54:00,M004,0.216
2009-07-22 13:55:00,M005,0.216
2009-07-22 13:56:00,M006,0.216
2009-07-22 13:57:00,M007,0.216
2009-07-22 13:58:00,M008,0.214
2009-07-22 13:59:00,M009,0.749
2009-07-22 14:00:00,M010,0.742
2009-07-22 14:01:00,M011,0.742
2009-07-22 14:02:00,M012,0.742
2009-07-22 14:03:00,M013,0.742
2009-07-22 14:04:00,M014,0.728
2009-07-22 14:05:00,M015,0.511
2009-07-22 14:06:00,M016,0.511
2009-07-22 14:07:00,M001,0.586
2009-07-22 14:08:00,M002,0.802
2009-07-22 14:09:00,M003,0.836
2009-07-22 14:10:00,M004,0.856
2009-07-22 14:11:00,M005,0.862
2009-07-22 14:12:00,M006,0.702
2009-07-22 14:13:00,M007,0.226
2009-07-22 14:14:00,M008,0.256
2009-07-22 14:15:00,M009,0.882
2009-07-22 14:16:00,M010,0.882
2009-07-22 14:17:00,M011,0.875
2009-07-22 14:18:00,M012,0.875
2009-07-22 14:19:00,M013,0.868
2009-07-22 14:20:00,M014,0.868
